DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-09-24 04:15:00.808177,1,788,2634,882,1494,1507,316,828
2018-09-24 04:30:01.420532,1,789,2633,882,1492,1505,317,828
2018-09-24 04:45:00.829826,1,790,2633,883,1494,1507,317,828
2018-09-24 05:00:01.379680,1,792,2632,883,1493,1505,317,819
2018-09-24 05:15:00.773348,1,792,2634,884,1494,1506,317,821
2018-09-24 05:30:01.354490,1,792,2634,884,1495,1508,317,821
2018-09-24 05:45:00.810621,1,FULL,2629,883,1493,1506,316,821
2018-09-24 06:00:01.126133,1,791,2627,881,1490,1502,317,821
2018-09-24 06:15:00.847862,1,787,2619,874,1490,1499,317,815
2018-09-24 06:30:00.975906,1,785,2593,866,1481,1482,316,813
2018-09-24 06:45:08.509950,1,783,2582,861,1474,1475,317,807
2018-09-24 07:00:01.466307,1,763,2511,824,1443,1435,317,779
2018-09-24 07:15:00.797474,1,745,2458,802,1417,1399,316,773
2018-09-24 07:30:07.847141,1,735,2411,790,1387,1371,316,754
2018-09-24 07:45:01.584715,1,715,2338,764,1206,1256,316,655
2018-09-24 08:00:16.368539,1,687,2256,741,1174,1218,315,635
2018-09-24 08:15:01.450146,1,645,2164,689,1128,1170,315,609
2018-09-24 08:30:00.937533,1,593,1995,634,1069,1107,315,583
2018-09-24 08:45:00.853407,1,532,1820,568,1003,1041,313,558
2018-09-24 09:00:00.771720,1,453,1654,474,909,951,310,537
2018-09-24 09:15:01.009009,1,343,1450,378,831,845,313,498
2018-09-24 09:30:01.152705,1,250,1277,272,708,708,308,460
2018-09-24 09:45:00.780750,1,163,1115,173,589,589,303,413
2018-09-24 10:00:01.018136,1,84,938,67,444,444,298,374
2018-09-24 10:15:02.809638,1,298,796,223,322,322,291,336
2018-09-24 10:30:00.930409,1,218,708,149,254,254,285,320
2018-09-24 10:45:02.667733,1,147,590,77,205,204,268,299
2018-09-24 11:00:06.873746,1,86,492,36,147,145,263,282
2018-09-24 11:15:03.033133,1,45,418,12,107,103,245,255
2018-09-24 11:30:06.192299,1,17,329,FULL,70,70,234,235
2018-09-24 11:45:04.882874,1,FULL,266,FULL,39,36,218,224
2018-09-24 12:00:00.879382,1,FULL,168,FULL,8,FULL,206,207
2018-09-24 12:15:02.076491,1,7,114,FULL,FULL,FULL,184,193
2018-09-24 12:30:01.157660,1,FULL,42,8,FULL,FULL,167,176
2018-09-24 12:45:00.957547,1,FULL,FULL,FULL,8,FULL,141,162
2018-09-24 13:00:01.101184,1,FULL,FULL,FULL,FULL,FULL,120,135
2018-09-24 13:15:04.104103,1,FULL,FULL,FULL,FULL,FULL,98,122
2018-09-24 13:30:01.341583,1,FULL,FULL,FULL,FULL,FULL,75,91
2018-09-24 13:45:00.844594,1,FULL,FULL,FULL,FULL,FULL,64,70
2018-09-24 14:00:00.941355,1,12,FULL,FULL,FULL,FULL,67,45
2018-09-24 14:15:01.928743,1,12,52,16,9,FULL,80,44
2018-09-24 14:30:01.150504,1,FULL,43,FULL,FULL,FULL,96,41
2018-09-24 14:45:00.829728,1,13,44,9,17,FULL,94,43
2018-09-24 15:00:01.187809,1,FULL,54,7,8,FULL,97,45
2018-09-24 15:15:02.659510,1,19,59,15,FULL,FULL,93,51
2018-09-24 15:30:01.553182,1,36,74,28,17,14,94,51
2018-09-24 15:45:01.778897,1,29,95,33,8,FULL,92,68
2018-09-24 16:00:05.637232,1,23,126,32,28,24,116,75
2018-09-24 16:15:00.827868,1,25,170,45,26,25,134,87
2018-09-24 16:30:01.190256,1,26,210,38,40,38,143,103
2018-09-24 16:45:00.771424,1,70,263,55,80,50,163,162
2018-09-24 17:00:01.000466,1,83,328,66,108,78,183,200
2018-09-24 17:15:01.902417,1,123,395,100,148,120,202,248
2018-09-24 17:30:01.308038,1,179,483,144,173,152,206,295
2018-09-24 17:45:01.002221,1,268,602,187,246,209,219,322
2018-09-24 18:00:01.208359,1,387,677,220,293,238,225,356
2018-09-24 18:15:02.430089,1,526,757,298,359,302,230,387
2018-09-24 18:30:08.495413,1,691,891,387,462,403,240,415
2018-09-24 18:45:01.514270,1,805,963,422,523,460,239,434
2018-09-24 19:00:01.064156,1,912,997,443,576,502,243,475
2018-09-24 19:15:02.692138,1,999,1065,446,653,586,234,504
2018-09-24 19:30:01.226475,1,1049,1063,457,673,628,229,517
2018-09-24 19:45:01.573192,1,1051,1101,544,706,666,233,536
2018-09-24 20:00:01.279329,1,1072,1174,609,747,710,241,549
2018-09-24 20:15:01.844839,1,1066,1241,676,789,757,244,563
2018-09-24 20:30:01.347884,1,1084,1327,770,841,784,247,581
2018-09-24 20:45:07.303839,1,1088,1436,853,872,813,251,605
2018-09-24 21:00:01.135158,1,1131,1558,962,909,852,251,633
2018-09-24 21:15:00.903783,1,1201,1721,1116,951,898,255,659
2018-09-24 21:30:01.391182,1,1269,1856,1238,978,943,264,680
2018-09-24 21:45:08.097100,1,1360,2025,1386,1031,1004,274,704
2018-09-24 22:00:00.865988,1,1449,2147,1518,1099,1090,283,718
2018-09-24 22:15:00.947125,1,1401,2339,1666,1177,1182,295,735
2018-09-24 22:30:01.153154,1,1450,2423,1737,1210,1235,303,762
2018-09-24 22:45:00.875023,1,1467,2472,1760,1215,1250,303,770
2018-09-24 23:00:02.315505,1,1636,2497,1769,1231,1271,306,783
2018-09-24 23:15:01.709141,1,1662,2519,1793,1260,1299,307,792
2018-09-24 23:30:01.415304,1,1668,2548,1813,1278,1321,308,796
2018-09-24 23:45:00.777696,1,1674,2564,1828,1298,1339,309,797
2018-09-25 00:00:01.452584,2,1686,2583,1841,1326,1362,309,799
2018-09-25 00:15:00.846252,2,1687,2600,1852,1335,1376,311,801
2018-09-25 00:30:02.740530,2,1700,2604,1861,1374,1413,314,803
2018-09-25 00:45:00.864896,2,750,2610,856,1407,1443,316,807
2018-09-25 01:00:01.449007,2,757,2616,860,1409,1444,316,807
2018-09-25 01:15:00.968499,2,762,2614,862,1418,1448,316,808
2018-09-25 01:30:06.892332,2,771,2617,866,1430,1457,316,811
2018-09-25 01:45:00.817448,2,773,2616,869,1433,1460,316,810
2018-09-25 02:00:01.461114,2,775,2622,874,1440,1467,315,811
2018-09-25 02:15:02.964035,2,779,2624,878,1457,1475,315,811
2018-09-25 02:30:01.170235,2,780,2622,882,1469,1482,316,813
2018-09-25 02:45:00.798290,2,786,2627,883,1483,1491,316,812
2018-09-25 03:00:01.551260,2,786,2626,885,1487,1496,316,812
2018-09-25 03:15:01.257396,2,787,2628,886,1488,1497,316,812
2018-09-25 03:30:01.154210,2,787,2629,886,1489,1500,315,812
2018-09-25 03:45:00.810332,2,788,2628,886,1489,1500,316,812
2018-09-25 04:00:03.250800,2,788,2628,886,1489,1500,316,812
2018-09-25 04:15:02.628791,2,788,2627,886,1489,1499,316,813
2018-09-25 04:30:01.381862,2,787,2628,887,1489,1499,316,813
2018-09-25 04:45:03.634781,2,787,2629,887,1490,1501,316,813
2018-09-25 05:00:16.059290,2,788,2628,887,1491,1504,315,813
2018-09-25 05:15:02.906460,2,788,2629,887,1491,1504,316,818
2018-09-25 05:30:01.253287,2,791,2629,887,1489,1504,316,817
2018-09-25 05:45:01.021922,2,792,2627,886,1489,1505,316,816
2018-09-25 06:00:14.930776,2,789,2621,885,1488,1501,316,816
2018-09-25 06:15:02.887290,2,786,2615,878,1487,1498,316,809
2018-09-25 06:30:04.312073,2,784,2593,869,1476,1484,316,803
2018-09-25 06:45:00.824187,2,778,2572,854,1468,1472,314,786
2018-09-25 07:00:00.833889,2,773,2509,831,1446,1453,315,770
2018-09-25 07:15:01.473789,2,758,2474,818,1428,1429,314,747
2018-09-25 07:30:00.918037,2,743,2425,808,1396,1398,313,726
2018-09-25 07:45:01.077299,2,722,2358,789,1210,1268,313,627
2018-09-25 08:00:06.564530,2,687,2274,749,1189,1241,314,603
2018-09-25 08:15:03.739511,2,640,2147,723,1151,1194,313,579
2018-09-25 08:30:01.211336,2,582,1999,682,1091,1139,314,557
2018-09-25 08:45:00.808129,2,519,1832,603,1030,1067,314,524
2018-09-25 09:00:01.024929,2,424,1651,515,952,990,314,497
2018-09-25 09:15:00.829777,2,313,1452,409,855,887,312,464
2018-09-25 09:30:01.406486,2,204,1250,302,756,758,308,434
2018-09-25 09:45:00.804552,2,116,1072,193,627,624,300,387
2018-09-25 10:00:01.354439,2,27,905,91,518,516,294,349
2018-09-25 10:15:01.185575,2,223,769,257,397,396,281,321
2018-09-25 10:30:01.110463,2,128,627,158,310,310,269,282
2018-09-25 10:45:00.972850,2,75,515,83,256,257,263,259
2018-09-25 11:00:01.350862,2,24,411,22,198,198,243,242
2018-09-25 11:15:01.010117,2,FULL,334,FULL,167,169,225,217
2018-09-25 11:30:01.419386,2,FULL,248,FULL,129,130,209,196
2018-09-25 11:45:00.929274,2,FULL,162,FULL,97,99,191,177
2018-09-25 12:00:08.378289,2,FULL,74,FULL,55,53,176,164
2018-09-25 12:15:02.209672,2,FULL,FULL,FULL,33,32,155,151
2018-09-25 12:30:01.337716,2,FULL,FULL,FULL,FULL,FULL,134,128
2018-09-25 12:45:00.871976,2,
2018-09-25 13:00:01.374989,2,FULL,FULL,FULL,FULL,FULL,79,68
2018-09-25 13:15:00.956127,2,FULL,FULL,FULL,FULL,FULL,57,38
2018-09-25 13:30:01.412263,2,FULL,FULL,FULL,FULL,FULL,38,19
2018-09-25 13:45:00.805931,2,FULL,FULL,11,FULL,FULL,19,7
2018-09-25 14:00:16.386564,2,FULL,FULL,FULL,FULL,FULL,5,FULL
2018-09-25 14:15:02.530643,2,FULL,FULL,9,FULL,FULL,8,FULL
2018-09-25 14:30:08.017873,2,8,42,FULL,FULL,FULL,13,22
2018-09-25 14:45:00.974232,2,FULL,FULL,8,FULL,FULL,47,32
2018-09-25 15:00:00.852227,2,13,42,FULL,FULL,FULL,53,20
2018-09-25 15:15:02.652065,2,13,FULL,14,8,FULL,60,24
2018-09-25 15:30:01.139515,2,FULL,53,24,8,FULL,71,31
2018-09-25 15:45:01.080027,2,13,71,37,FULL,FULL,89,40
2018-09-25 16:00:01.348663,2,18,82,27,9,FULL,96,55
2018-09-25 16:15:01.054801,2,18,110,28,FULL,FULL,110,81
2018-09-25 16:30:01.667207,2,25,145,25,25,25,126,106
2018-09-25 16:45:01.498325,2,45,193,57,76,59,146,155
2018-09-25 17:00:01.501336,2,66,246,75,96,79,164,177
2018-09-25 17:15:06.691693,2,74,305,114,132,120,171,205
2018-09-25 17:30:01.366767,2,99,375,149,181,167,176,234
2018-09-25 17:45:00.954095,2,169,464,189,241,200,175,252
2018-09-25 18:00:01.341542,2,264,540,171,286,245,178,279
2018-09-25 18:15:00.891428,2,409,608,193,338,293,183,310
2018-09-25 18:30:01.331941,2,540,690,215,408,347,183,334
2018-09-25 18:45:01.038077,2,663,747,234,469,403,186,355
2018-09-25 19:00:01.447339,2,767,789,271,518,448,186,385
2018-09-25 19:15:00.997258,2,786,787,293,557,481,192,404
2018-09-25 19:30:01.500238,2,810,840,348,580,516,192,418
2018-09-25 19:45:03.674910,2,806,858,391,595,541,196,439
2018-09-25 20:00:00.818793,2,805,897,398,640,584,197,460
2018-09-25 20:15:00.993680,2,814,947,466,649,598,200,481
2018-09-25 20:30:01.246693,2,835,1027,532,677,621,207,489
2018-09-25 20:45:00.812204,2,859,1136,629,693,635,214,510
2018-09-25 21:00:01.518348,2,898,1251,723,730,666,222,543
2018-09-25 21:15:00.927603,2,960,1423,885,778,722,234,565
2018-09-25 21:30:01.383742,2,1049,1577,1023,841,815,248,595
2018-09-25 21:45:00.929446,2,1170,1790,1176,901,891,262,630
2018-09-25 22:00:01.561645,2,1310,1987,1353,964,985,269,667
2018-09-25 22:15:00.861559,2,1442,2226,1432,1073,1118,282,706
2018-09-25 22:30:02.942634,2,1511,2339,1539,1118,1177,290,725
2018-09-25 22:45:08.351738,2,1555,2411,1577,1148,1223,292,735
2018-09-25 23:00:01.839338,2,1579,2459,1610,1191,1260,291,747
2018-09-25 23:15:03.154794,2,
2018-09-25 23:30:01.157869,2,1646,2528,1670,1269,1337,297,766
2018-09-25 23:45:00.739037,2,1659,2551,1689,1292,1359,298,775
2018-09-26 00:00:01.445142,3,1672,2571,1707,1320,1383,300,778
2018-09-26 00:15:00.838811,3,1684,2585,1717,1329,1388,301,778
2018-09-26 00:30:01.623042,3,1684,2585,1717,1329,1388,301,778
2018-09-26 00:45:00.766716,3,1684,2585,1717,1329,1388,301,778
2018-09-26 01:00:01.146396,3,1684,2585,1717,1329,1388,301,778
2018-09-26 01:15:01.100858,3,1684,2585,1717,1329,1388,301,778
2018-09-26 01:30:01.166372,3,1684,2585,1717,1329,1388,301,778
2018-09-26 01:45:00.731882,3,1684,2585,1717,1329,1388,301,778
2018-09-26 02:00:01.375520,3,1684,2585,1717,1329,1388,301,778
2018-09-26 02:15:00.987907,3,1684,2585,1717,1329,1388,301,778
2018-09-26 02:30:01.350294,3,1684,2585,1717,1329,1388,301,778
2018-09-26 02:45:00.822087,3,1684,2585,1717,1329,1388,301,778
2018-09-26 03:00:01.450068,3,1684,2585,1717,1329,1388,301,778
2018-09-26 03:15:00.818135,3,1684,2585,1717,1329,1388,301,778
2018-09-26 03:30:01.331091,3,1684,2585,1717,1329,1388,301,778
2018-09-26 03:45:00.756009,3,1684,2585,1717,1329,1388,301,778
2018-09-26 04:00:02.758960,3,1684,2585,1717,1329,1388,301,778
2018-09-26 04:15:00.777658,3,1684,2585,1717,1329,1388,301,778
2018-09-26 04:30:01.171296,3,1684,2585,1717,1329,1388,301,778
2018-09-26 04:45:00.861809,3,1684,2585,1717,1329,1388,301,778
2018-09-26 05:00:01.349194,3,1684,2585,1717,1329,1388,301,778
2018-09-26 05:15:02.513511,3,1684,2585,1717,1329,1388,301,778
2018-09-26 05:30:01.124844,3,1684,2585,1717,1329,1388,301,778
2018-09-26 05:45:00.827011,3,1684,2585,1717,1329,1388,301,778
2018-09-26 06:00:14.032740,3,1684,2585,1717,1329,1388,301,778
2018-09-26 06:15:02.879848,3,1684,2585,1717,1329,1388,301,778
2018-09-26 06:30:01.367298,3,1684,2585,1717,1329,1388,301,778
2018-09-26 06:45:00.745309,3,1684,2585,1717,1329,1388,301,778
2018-09-26 07:00:01.388946,3,1684,2585,1717,1329,1388,301,778
2018-09-26 07:15:00.798208,3,1684,2585,1717,1329,1388,301,778
2018-09-26 07:30:01.301221,3,1684,2585,1717,1329,1388,301,778
2018-09-26 07:45:01.085487,3,1684,2585,1717,1329,1388,301,778
2018-09-26 08:00:00.932276,3,1684,2585,1717,1329,1388,301,778
2018-09-26 08:15:00.935288,3,1684,2585,1717,1329,1388,301,778
2018-09-26 08:30:00.953925,3,1684,2585,1717,1329,1388,301,778
2018-09-26 08:45:08.347310,3,1684,2585,1717,1329,1388,301,778
2018-09-26 09:00:00.803698,3,1684,2585,1717,1329,1388,301,778
2018-09-26 09:15:01.837928,3,1684,2585,1717,1329,1388,301,778
2018-09-26 09:30:00.778476,3,1684,2585,1717,1329,1388,301,778
2018-09-26 09:45:00.781484,3,1684,2585,1717,1329,1388,301,778
2018-09-26 10:00:00.971996,3,1684,2585,1717,1329,1388,301,778
2018-09-26 10:15:00.771915,3,1684,2585,1717,1329,1388,301,778
2018-09-26 10:30:01.743648,3,1684,2585,1717,1329,1388,301,778
2018-09-26 10:45:00.793571,3,1684,2585,1717,1329,1388,301,778
2018-09-26 11:00:01.374669,3,1684,2585,1717,1329,1388,301,778
2018-09-26 11:15:00.783962,3,1684,2585,1717,1329,1388,301,778
2018-09-26 11:30:01.443193,3,1684,2585,1717,1329,1388,301,778
2018-09-26 11:45:00.758737,3,1684,2585,1717,1329,1388,301,778
2018-09-26 12:00:00.761761,3,1684,2585,1717,1329,1388,301,778
2018-09-26 12:15:00.842887,3,1684,2585,1717,1329,1388,301,778
2018-09-26 12:30:01.455273,3,1684,2585,1717,1329,1388,301,778
2018-09-26 12:45:00.770790,3,1684,2585,1717,1329,1388,301,778
2018-09-26 13:00:01.461300,3,1684,2585,1717,1329,1388,301,778
2018-09-26 13:15:00.776840,3,1684,2585,1717,1329,1388,301,778
2018-09-26 13:30:01.373570,3,1684,2585,1717,1329,1388,301,778
2018-09-26 13:45:00.735989,3,1684,2585,1717,1329,1388,301,778
2018-09-26 14:00:01.379594,3,1684,2585,1717,1329,1388,301,778
2018-09-26 14:15:00.804512,3,1684,2585,1717,1329,1388,301,778
2018-09-26 14:30:01.370025,3,1684,2585,1717,1329,1388,301,778
2018-09-26 14:45:00.810537,3,1684,2585,1717,1329,1388,301,778
2018-09-26 15:00:01.188550,3,1684,2585,1717,1329,1388,301,778
2018-09-26 15:15:00.988436,3,1684,2585,1717,1329,1388,301,778
2018-09-26 15:30:01.147698,3,1684,2585,1717,1329,1388,301,778
2018-09-26 15:45:00.806945,3,1684,2585,1717,1329,1388,301,778
2018-09-26 16:00:04.434878,3,1684,2585,1717,1329,1388,301,778
2018-09-26 16:15:00.797393,3,1684,2585,1717,1329,1388,301,778
2018-09-26 16:30:01.378496,3,1684,2585,1717,1329,1388,301,778
2018-09-26 16:45:00.803414,3,1684,2585,1717,1329,1388,301,778
2018-09-26 17:00:01.384552,3,1684,2585,1717,1329,1388,301,778
2018-09-26 17:15:00.825064,3,1684,2585,1717,1329,1388,301,778
2018-09-26 17:30:01.156200,3,1684,2585,1717,1329,1388,301,778
2018-09-26 17:45:00.799839,3,1684,2585,1717,1329,1388,301,778
2018-09-26 18:00:00.787256,3,1684,2585,1717,1329,1388,301,778
2018-09-26 18:15:00.805894,3,1684,2585,1717,1329,1388,301,778
2018-09-26 18:30:00.980781,3,1684,2585,1717,1329,1388,301,778
2018-09-26 18:45:00.780667,3,1684,2585,1717,1329,1388,301,778
2018-09-26 19:00:00.752429,3,1684,2585,1717,1329,1388,301,778
2018-09-26 19:15:00.817949,3,1684,2585,1717,1329,1388,301,778
2018-09-26 19:30:01.320953,3,1684,2585,1717,1329,1388,301,778
2018-09-26 19:45:01.027090,3,1684,2585,1717,1329,1388,301,778
2018-09-26 20:00:01.326977,3,971,55,229,FULL,FULL,44,15
2018-09-26 20:15:00.939365,3,1005,659,253,540,502,184,13
2018-09-26 20:30:01.254875,3,963,738,287,583,519,185,20
2018-09-26 20:45:00.992263,3,964,817,328,587,518,188,15
2018-09-26 21:00:01.526525,3,982,940,438,611,547,198,19
2018-09-26 21:15:03.998224,3,1028,1128,559,630,592,204,22
2018-09-26 21:30:01.126330,3,1085,1352,701,663,630,226,27
2018-09-26 21:45:01.004344,3,1159,1576,910,723,691,241,32
2018-09-26 22:00:01.491697,3,1281,1830,1143,780,783,257,41
2018-09-26 22:15:00.963494,3,1436,2078,1373,909,934,272,55
2018-09-26 22:30:01.529004,3,1504,2231,1497,969,996,284,62
2018-09-26 22:45:00.969515,3,1537,2329,1558,1022,1058,291,69
2018-09-26 23:00:01.628778,3,1580,2385,1608,1097,1131,295,70
2018-09-26 23:15:01.022414,3,1597,2435,1664,1108,1158,300,73
2018-09-26 23:30:01.509801,3,1606,2464,1693,1137,1193,302,75
2018-09-26 23:45:00.965970,3,1639,2503,1753,1195,1257,305,76
2018-09-27 00:00:01.625200,4,1650,2514,1780,1241,1300,307,76
2018-09-27 00:15:01.018871,4,1650,2514,1780,1241,1300,307,76
2018-09-27 00:30:01.428106,4,1650,2514,1780,1241,1300,307,76
2018-09-27 00:45:00.931143,4,1650,2514,1780,1241,1300,307,76
2018-09-27 01:00:01.668498,4,1650,2514,1780,1241,1300,307,76
2018-09-27 01:15:00.843416,4,1650,2514,1780,1241,1300,307,76
2018-09-27 01:30:01.549554,4,1650,2514,1780,1241,1300,307,76
2018-09-27 01:45:00.943190,4,1650,2514,1780,1241,1300,307,76
2018-09-27 02:00:01.258703,4,1650,2514,1780,1241,1300,307,76
2018-09-27 02:15:01.011693,4,1650,2514,1780,1241,1300,307,76
2018-09-27 02:30:08.717632,4,1650,2514,1780,1241,1300,307,76
2018-09-27 02:45:00.986521,4,1650,2514,1780,1241,1300,307,76
2018-09-27 03:00:01.536375,4,1650,2514,1780,1241,1300,307,76
2018-09-27 03:15:00.961294,4,1650,2514,1780,1241,1300,307,76
2018-09-27 03:30:00.948681,4,1650,2514,1780,1241,1300,307,76
2018-09-27 03:45:00.920443,4,1650,2514,1780,1241,1300,307,76
2018-09-27 04:00:00.970330,4,1650,2514,1780,1241,1300,307,76
2018-09-27 04:15:00.785848,4,1650,2514,1780,1241,1300,307,76
2018-09-27 04:30:01.257606,4,1650,2514,1780,1241,1300,307,76
2018-09-27 04:45:01.557490,4,1650,2514,1780,1241,1300,307,76
2018-09-27 05:00:00.993468,4,1650,2514,1780,1241,1300,307,76
2018-09-27 05:15:00.813546,4,1650,2514,1780,1241,1300,307,76
2018-09-27 05:30:01.175933,4,1650,2514,1780,1241,1300,307,76
2018-09-27 05:45:00.803944,4,1650,2514,1780,1241,1300,307,76
2018-09-27 06:00:01.166332,4,1650,2514,1780,1241,1300,307,76
2018-09-27 06:15:03.669249,4,1650,2514,1780,1241,1300,307,76
2018-09-27 06:30:01.406686,4,1650,2514,1780,1241,1300,307,76
2018-09-27 06:45:00.800367,4,784,2556,853,1461,1472,316,62
2018-09-27 07:00:01.397132,4,769,2506,826,1445,1450,316,51
2018-09-27 07:15:00.775173,4,755,2451,812,1422,1426,315,41
2018-09-27 07:30:01.184403,4,739,2393,801,1396,1386,312,33
2018-09-27 07:45:01.078071,4,707,2310,778,1231,1282,312,32
2018-09-27 08:00:01.174834,4,678,2226,745,1201,1241,309,26
2018-09-27 08:15:00.771607,4,631,2100,712,1156,1184,307,21
2018-09-27 08:30:01.493328,4,586,1949,662,1099,1127,305,17
2018-09-27 08:45:00.824496,4,511,1801,594,1027,1054,302,10
2018-09-27 09:00:00.796257,4,426,1617,522,934,946,299,496
2018-09-27 09:15:00.814894,4,335,1394,399,833,823,297,472
2018-09-27 09:30:01.427283,4,216,1187,297,704,703,292,428
2018-09-27 09:45:01.992762,4,115,1006,198,584,584,291,381
2018-09-27 10:00:01.323942,4,34,821,78,463,470,285,341
2018-09-27 10:15:00.826973,4,268,675,230,354,354,273,313
2018-09-27 10:30:01.173704,4,210,538,131,257,257,263,289
2018-09-27 10:45:02.082967,4,146,412,62,187,188,248,265
2018-09-27 11:00:03.835915,4,87,295,FULL,123,123,234,232
2018-09-27 11:15:00.823397,4,42,198,FULL,67,66,220,214
2018-09-27 11:30:01.404535,4,22,96,FULL,21,21,206,195
2018-09-27 11:45:00.798171,4,FULL,FULL,FULL,FULL,FULL,191,179
2018-09-27 12:00:00.769945,4,FULL,FULL,FULL,FULL,FULL,170,143
2018-09-27 12:15:00.835445,4,FULL,FULL,FULL,FULL,FULL,155,88
2018-09-27 12:30:01.322836,4,FULL,FULL,FULL,FULL,FULL,112,56
2018-09-27 12:45:00.825876,4,FULL,FULL,FULL,FULL,FULL,78,153
2018-09-27 13:00:01.422611,4,FULL,FULL,FULL,FULL,FULL,58,131
2018-09-27 13:15:00.800650,4,FULL,FULL,FULL,FULL,FULL,42,114
2018-09-27 13:30:01.413005,4,FULL,FULL,FULL,FULL,FULL,27,105
2018-09-27 13:45:00.822299,4,FULL,FULL,FULL,FULL,FULL,9,98
2018-09-27 14:00:01.169061,4,FULL,FULL,FULL,FULL,FULL,7,87
2018-09-27 14:15:00.781447,4,FULL,FULL,FULL,FULL,FULL,8,78
2018-09-27 14:30:01.154008,4,FULL,FULL,FULL,FULL,FULL,5,FULL
2018-09-27 14:45:00.787471,4,FULL,FULL,FULL,FULL,FULL,7,FULL
2018-09-27 15:00:01.399858,4,FULL,FULL,FULL,FULL,FULL,5,FULL
2018-09-27 15:15:00.793528,4,FULL,FULL,FULL,FULL,FULL,13,FULL
2018-09-27 15:30:01.169213,4,FULL,43,16,FULL,FULL,12,101
2018-09-27 16:00:01.208782,4,18,83,FULL,8,FULL,35,117
2018-09-27 16:15:03.836732,4,28,108,18,FULL,FULL,50,136
2018-09-27 16:30:00.808588,4,28,133,17,14,15,73,156
2018-09-27 16:45:01.124101,4,44,184,46,47,34,89,223
2018-09-27 17:00:00.798988,4,54,237,67,63,48,108,238
2018-09-27 17:15:00.801998,4,88,304,101,92,74,125,250
2018-09-27 17:30:01.320637,4,112,364,129,99,84,142,265
2018-09-27 17:45:00.792417,4,162,459,195,155,129,150,281
2018-09-27 18:00:01.217295,4,280,542,225,209,174,160,293
2018-09-27 18:15:00.782829,4,417,577,277,258,242,168,314
2018-09-27 18:30:01.160814,4,546,651,319,328,307,168,339
2018-09-27 18:45:00.788853,4,664,722,312,354,334,172,354
2018-09-27 19:00:01.432459,4,743,728,308,402,379,176,380
2018-09-27 19:15:00.794867,4,782,734,292,457,420,173,393
2018-09-27 19:30:01.157265,4,782,708,323,505,467,176,415
2018-09-27 19:45:08.613161,4,756,708,372,509,479,179,436
2018-09-27 20:00:00.944544,4,729,738,426,531,495,180,454
2018-09-27 20:15:00.806925,4,727,798,460,566,503,186,465
2018-09-27 20:30:01.169324,4,764,867,544,591,540,192,480
2018-09-27 20:45:03.094137,4,784,983,629,610,564,203,518
2018-09-27 21:00:01.690968,4,840,1114,738,639,592,216,550
2018-09-27 21:15:00.819006,4,918,1288,870,682,646,228,589
2018-09-27 21:30:01.368859,4,1010,1479,999,714,686,241,614
2018-09-27 21:45:00.809364,4,1110,1715,1134,781,761,255,636
2018-09-27 22:00:01.249917,4,1239,1904,1334,856,855,262,672
2018-09-27 22:15:08.408959,4,1391,2136,1521,961,979,278,715
2018-09-27 22:30:02.084034,4,1472,2264,1623,1032,1066,286,733
2018-09-27 22:45:00.993327,4,1498,2346,1662,1067,1105,287,744
2018-09-27 23:00:01.090089,4,1534,2404,1682,1088,1126,293,754
2018-09-27 23:15:07.796038,4,1577,2454,1724,1096,1139,298,764
2018-09-27 23:30:01.892967,4,1607,2487,1750,1129,1179,299,778
2018-09-27 23:45:00.911657,4,1617,2510,1763,1167,1215,301,782
